product_name_lenght|product_description_lenght|product_photos_qty|review_score
58.0|420.0|1.0|1
58.0|420.0|1.0|4
58.0|420.0|1.0|5
58.0|420.0|1.0|3
58.0|420.0|1.0|2
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|1
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|1
58.0|420.0|1.0|1
58.0|420.0|1.0|1
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|1
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|2
58.0|420.0|1.0|3
58.0|420.0|1.0|1
58.0|420.0|1.0|4
58.0|420.0|1.0|2
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|5
58.0|420.0|1.0|1
58.0|420.0|1.0|4
58.0|420.0|1.0|3
58.0|420.0|1.0|1
58.0|420.0|1.0|3
58.0|420.0|1.0|1
58.0|420.0|1.0|5
58.0|420.0|1.0|4
58.0|420.0|1.0|3
58.0|420.0|1.0|5
49.0|409.0|1.0|5
49.0|409.0|1.0|5
49.0|409.0|1.0|5
45.0|1527.0|2.0|1
44.0|322.0|4.0|1
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|2
44.0|322.0|4.0|5
44.0|322.0|4.0|3
44.0|322.0|4.0|5
44.0|322.0|4.0|4
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|4
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|4
44.0|322.0|4.0|1
44.0|322.0|4.0|2
44.0|322.0|4.0|5
44.0|322.0|4.0|4
44.0|322.0|4.0|5
44.0|322.0|4.0|4
44.0|322.0|4.0|1
44.0|322.0|4.0|3
60.0|379.0|3.0|3
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|5
28.0|188.0|1.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|5
44.0|322.0|4.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|4
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|3
48.0|895.0|1.0|3
48.0|895.0|1.0|4
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|5
48.0|895.0|1.0|1
48.0|895.0|1.0|5
60.0|640.0|1.0|4
60.0|640.0|1.0|5
29.0|351.0|1.0|5
29.0|351.0|1.0|5
29.0|351.0|1.0|5
29.0|351.0|1.0|5
29.0|351.0|1.0|5
60.0|706.0|6.0|4
60.0|706.0|6.0|5
56.0|610.0|6.0|5
56.0|471.0|3.0|5
56.0|471.0|3.0|1
55.0|601.0|2.0|1
56.0|471.0|3.0|1
57.0|184.0|1.0|1
56.0|471.0|3.0|5
56.0|471.0|3.0|3
56.0|471.0|3.0|1
55.0|615.0|1.0|1
46.0|116.0|1.0|1
56.0|471.0|3.0|5
56.0|518.0|4.0|5
56.0|518.0|4.0|4
56.0|518.0|4.0|5
56.0|518.0|4.0|4
56.0|518.0|4.0|5
56.0|518.0|4.0|5
56.0|518.0|4.0|1
55.0|733.0|3.0|1
56.0|518.0|4.0|5
56.0|518.0|4.0|3
56.0|518.0|4.0|4
56.0|518.0|4.0|4
56.0|518.0|4.0|5
56.0|518.0|4.0|5
56.0|518.0|4.0|2
56.0|518.0|4.0|1
56.0|518.0|4.0|5
56.0|518.0|4.0|3
56.0|518.0|4.0|1
56.0|518.0|4.0|1
59.0|409.0|1.0|4
59.0|409.0|1.0|5
59.0|409.0|1.0|5
59.0|409.0|1.0|5
59.0|409.0|1.0|5
59.0|409.0|1.0|1
59.0|409.0|1.0|4
59.0|409.0|1.0|5
59.0|409.0|1.0|5
59.0|409.0|1.0|1
59.0|409.0|1.0|5
59.0|409.0|1.0|3
59.0|409.0|1.0|5
59.0|409.0|1.0|3
59.0|409.0|1.0|4
59.0|409.0|1.0|5
59.0|409.0|1.0|5
59.0|409.0|1.0|4
59.0|409.0|1.0|4
59.0|409.0|1.0|5
59.0|409.0|1.0|3
59.0|409.0|1.0|5
59.0|409.0|1.0|4
59.0|409.0|1.0|5
59.0|409.0|1.0|4
59.0|409.0|1.0|3
59.0|409.0|1.0|5
59.0|409.0|1.0|4
59.0|409.0|1.0|5
57.0|2060.0|2.0|5
58.0|228.0|1.0|5
41.0|358.0|1.0|3
50.0|906.0|5.0|4
50.0|906.0|5.0|4
35.0|222.0|5.0|5
34.0|240.0|12.0|5
49.0|375.0|6.0|5
34.0|240.0|12.0|5
35.0|222.0|5.0|5
35.0|222.0|5.0|5
40.0|303.0|12.0|5
35.0|222.0|5.0|4
35.0|222.0|5.0|5
35.0|222.0|5.0|5
40.0|303.0|12.0|5
35.0|222.0|5.0|5
35.0|222.0|5.0|4
35.0|222.0|5.0|5
58.0|1678.0|1.0|4
58.0|1678.0|1.0|5
58.0|1678.0|1.0|5
35.0|770.0|3.0|5
55.0|1895.0|5.0|1
39.0|626.0|3.0|5
55.0|127.0|3.0|1
39.0|362.0|1.0|1
55.0|127.0|3.0|5
56.0|255.0|1.0|5
56.0|255.0|1.0|5
56.0|255.0|1.0|5
56.0|255.0|1.0|4
56.0|255.0|1.0|5
56.0|255.0|1.0|4
56.0|255.0|1.0|4
56.0|255.0|1.0|4
56.0|255.0|1.0|5
56.0|255.0|1.0|5
56.0|255.0|1.0|2
56.0|255.0|1.0|4
60.0|259.0|1.0|4
56.0|255.0|1.0|5
56.0|255.0|1.0|5
56.0|255.0|1.0|5
56.0|255.0|1.0|4
56.0|255.0|1.0|5
56.0|255.0|1.0|4
56.0|255.0|1.0|5
58.0|569.0|5.0|5
58.0|569.0|5.0|5
58.0|569.0|5.0|1
58.0|569.0|5.0|3
47.0|2554.0|3.0|5
47.0|2554.0|3.0|3
47.0|2554.0|3.0|5
47.0|284.0|1.0|1
47.0|284.0|1.0|1
55.0|665.0|1.0|1
47.0|284.0|1.0|1
55.0|665.0|1.0|1
47.0|284.0|1.0|1
47.0|284.0|1.0|1
55.0|665.0|1.0|1
47.0|284.0|1.0|1
47.0|284.0|1.0|2
55.0|665.0|1.0|2
47.0|284.0|1.0|3
55.0|665.0|1.0|3
47.0|284.0|1.0|4
55.0|665.0|1.0|4
50.0|164.0|2.0|4
50.0|164.0|2.0|5
50.0|164.0|2.0|5
50.0|164.0|2.0|5
63.0|1244.0|5.0|5
63.0|1244.0|5.0|5
63.0|1244.0|5.0|4
63.0|1244.0|5.0|1
63.0|1244.0|5.0|5
63.0|1244.0|5.0|5
55.0|1212.0|5.0|5
35.0|1619.0|1.0|5
35.0|1619.0|1.0|4
35.0|1619.0|1.0|2
35.0|1619.0|1.0|1
35.0|1619.0|1.0|5
35.0|1619.0|1.0|5
35.0|1619.0|1.0|5
56.0|614.0|1.0|4
56.0|614.0|1.0|5
56.0|614.0|1.0|5
56.0|614.0|1.0|5
56.0|614.0|1.0|5
55.0|620.0|1.0|5
55.0|1002.0|4.0|3
54.0|629.0|2.0|5
54.0|629.0|2.0|5
54.0|629.0|2.0|5
54.0|629.0|2.0|2
54.0|629.0|2.0|5
54.0|629.0|2.0|5
54.0|629.0|2.0|5
54.0|629.0|2.0|5
42.0|848.0|1.0|5
39.0|871.0|4.0|5
57.0|488.0|5.0|5
57.0|488.0|5.0|5
53.0|1289.0|2.0|5
53.0|1289.0|2.0|5
53.0|1289.0|2.0|1
53.0|1289.0|2.0|4
53.0|1289.0|2.0|1
53.0|1289.0|2.0|4
53.0|1291.0|2.0|4
39.0|226.0|1.0|5
39.0|226.0|1.0|5
39.0|226.0|1.0|5
60.0|875.0|5.0|1
60.0|875.0|5.0|4
60.0|875.0|5.0|4
60.0|875.0|5.0|1
60.0|875.0|5.0|5
43.0|620.0|3.0|4
43.0|620.0|3.0|3
53.0|747.0|1.0|4
53.0|747.0|1.0|1
48.0|1358.0|1.0|3
57.0|1424.0|1.0|5
57.0|1424.0|1.0|2
54.0|1131.0|3.0|2
57.0|1424.0|1.0|5
57.0|1424.0|1.0|5
57.0|1424.0|1.0|5
41.0|790.0|5.0|5
57.0|1424.0|1.0|1
57.0|1424.0|1.0|1
57.0|1424.0|1.0|5
57.0|1424.0|1.0|1
57.0|1424.0|1.0|5
57.0|1424.0|1.0|4
57.0|1424.0|1.0|4
56.0|1496.0|2.0|5
56.0|1496.0|2.0|5
56.0|1496.0|2.0|5
56.0|1496.0|2.0|5
56.0|1496.0|2.0|5
56.0|1496.0|2.0|5
32.0|1064.0|1.0|4
32.0|1064.0|1.0|4
32.0|1064.0|1.0|4
48.0|395.0|1.0|4
48.0|395.0|1.0|4
48.0|395.0|1.0|1
57.0|514.0|2.0|5
57.0|514.0|2.0|5
57.0|514.0|2.0|4
57.0|514.0|2.0|5
57.0|514.0|2.0|5
57.0|514.0|2.0|5
57.0|514.0|2.0|5
57.0|514.0|2.0|5
51.0|474.0|1.0|4
51.0|474.0|1.0|3
56.0|359.0|2.0|3
43.0|839.0|1.0|4
43.0|839.0|1.0|4
43.0|839.0|1.0|5
43.0|839.0|1.0|5
43.0|839.0|1.0|4
43.0|839.0|1.0|5
43.0|839.0|1.0|1
43.0|839.0|1.0|1
43.0|839.0|1.0|5
43.0|839.0|1.0|1
43.0|839.0|1.0|5
43.0|839.0|1.0|5
43.0|839.0|1.0|5
43.0|839.0|1.0|5
60.0|918.0|1.0|5
47.0|831.0|2.0|5
47.0|831.0|2.0|3
47.0|831.0|2.0|5
47.0|831.0|2.0|1
47.0|831.0|2.0|5
47.0|831.0|2.0|5
58.0|752.0|2.0|5
58.0|752.0|2.0|5
53.0|500.0|2.0|5
53.0|500.0|2.0|4
53.0|500.0|2.0|4
45.0|616.0|3.0|5
45.0|616.0|3.0|4
45.0|616.0|3.0|5
55.0|854.0|4.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|3
47.0|458.0|2.0|4
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|5
47.0|458.0|2.0|4
47.0|458.0|2.0|5
47.0|458.0|2.0|4
38.0|193.0|1.0|4
38.0|193.0|1.0|2
38.0|193.0|1.0|5
38.0|193.0|1.0|5
38.0|193.0|1.0|5
38.0|193.0|1.0|5
38.0|193.0|1.0|5
38.0|193.0|1.0|5
38.0|193.0|1.0|3
38.0|193.0|1.0|4
38.0|193.0|1.0|5
38.0|193.0|1.0|4
38.0|193.0|1.0|2
38.0|193.0|1.0|4
35.0|796.0|1.0|1
35.0|796.0|1.0|5
35.0|796.0|1.0|5
35.0|796.0|1.0|3
35.0|796.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|2
51.0|516.0|1.0|4
51.0|516.0|1.0|3
51.0|516.0|1.0|1
51.0|516.0|1.0|4
51.0|516.0|1.0|5
51.0|516.0|1.0|4
51.0|516.0|1.0|1
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|1
51.0|516.0|1.0|5
51.0|516.0|1.0|4
51.0|516.0|1.0|5
51.0|516.0|1.0|5
51.0|516.0|1.0|4
48.0|521.0|1.0|1
48.0|521.0|1.0|5
43.0|2239.0|2.0|5
43.0|2239.0|2.0|4
43.0|2239.0|2.0|3
43.0|2239.0|2.0|5
43.0|2239.0|2.0|5
43.0|2239.0|2.0|5
43.0|2239.0|2.0|3
43.0|2239.0|2.0|1
40.0|549.0|1.0|1
40.0|549.0|1.0|1
40.0|549.0|1.0|5
40.0|549.0|1.0|5
40.0|549.0|1.0|4
38.0|1813.0|3.0|5
38.0|1813.0|3.0|5
27.0|341.0|1.0|5
40.0|303.0|12.0|3
40.0|303.0|12.0|5
40.0|303.0|12.0|5
36.0|428.0|1.0|5
36.0|428.0|1.0|4
36.0|428.0|1.0|5
36.0|428.0|1.0|5
36.0|428.0|1.0|5
36.0|428.0|1.0|5
36.0|428.0|1.0|5
36.0|428.0|1.0|5
36.0|428.0|1.0|5
51.0|361.0|1.0|5
51.0|361.0|1.0|5
23.0|1151.0|1.0|5
23.0|1151.0|1.0|5
23.0|1151.0|1.0|4
|||5
|||5
|||3
|||5
54.0|512.0|1.0|5
54.0|512.0|1.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|4
54.0|512.0|1.0|4
54.0|512.0|1.0|1
54.0|512.0|1.0|1
54.0|512.0|1.0|2
54.0|512.0|1.0|5
54.0|512.0|1.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|5
22.0|414.0|2.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|5
54.0|512.0|1.0|5
57.0|126.0|2.0|5
54.0|512.0|1.0|1
54.0|512.0|1.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|5
54.0|512.0|1.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|5
54.0|512.0|1.0|4
54.0|512.0|1.0|5
54.0|512.0|1.0|3
54.0|512.0|1.0|5
54.0|512.0|1.0|5
54.0|512.0|1.0|5
38.0|558.0|1.0|5
38.0|558.0|1.0|5
38.0|558.0|1.0|5
38.0|558.0|1.0|3
38.0|558.0|1.0|5
38.0|558.0|1.0|5
38.0|558.0|1.0|5
60.0|3839.0|4.0|5
60.0|3839.0|4.0|5
60.0|3839.0|4.0|5
60.0|3839.0|4.0|5
60.0|3839.0|4.0|5
60.0|3839.0|4.0|5
60.0|3839.0|4.0|3
60.0|3839.0|4.0|3
60.0|3839.0|4.0|5
60.0|3839.0|4.0|1
60.0|3839.0|4.0|4
60.0|3839.0|4.0|5
49.0|204.0|1.0|5
49.0|204.0|1.0|4
49.0|204.0|1.0|1
49.0|204.0|1.0|3
49.0|204.0|1.0|3
49.0|204.0|1.0|5
49.0|204.0|1.0|4
49.0|204.0|1.0|5
49.0|204.0|1.0|5
49.0|204.0|1.0|4
49.0|204.0|1.0|5
49.0|204.0|1.0|5
49.0|204.0|1.0|5
49.0|204.0|1.0|1
49.0|204.0|1.0|4
49.0|204.0|1.0|5
49.0|204.0|1.0|5
49.0|204.0|1.0|4
49.0|204.0|1.0|5
49.0|204.0|1.0|5
49.0|204.0|1.0|5
49.0|204.0|1.0|5
60.0|331.0|1.0|4
60.0|331.0|1.0|1
60.0|331.0|1.0|5
59.0|1961.0|6.0|1
59.0|1961.0|6.0|5
59.0|1961.0|6.0|5
58.0|945.0|1.0|5
58.0|945.0|1.0|5
58.0|945.0|1.0|5
58.0|945.0|1.0|4
58.0|945.0|1.0|5
58.0|945.0|1.0|5
58.0|945.0|1.0|5
58.0|945.0|1.0|4
58.0|945.0|1.0|5
58.0|945.0|1.0|3
58.0|945.0|1.0|4
58.0|945.0|1.0|4
58.0|945.0|1.0|5
58.0|945.0|1.0|5
58.0|671.0|1.0|4
48.0|1204.0|7.0|5
48.0|1204.0|7.0|5
48.0|1204.0|7.0|5
48.0|1204.0|7.0|4
48.0|1204.0|7.0|5
48.0|1204.0|7.0|5
48.0|1204.0|7.0|5
48.0|1204.0|7.0|5
50.0|392.0|1.0|3
50.0|392.0|1.0|5
50.0|392.0|1.0|5
59.0|156.0|1.0|5
59.0|156.0|1.0|5
59.0|156.0|1.0|4
59.0|156.0|1.0|3
57.0|290.0|6.0|3
59.0|629.0|2.0|5
51.0|1461.0|4.0|5
42.0|336.0|2.0|1
47.0|776.0|1.0|5
48.0|272.0|2.0|5
48.0|272.0|2.0|5
48.0|272.0|2.0|5
42.0|1042.0|6.0|1
40.0|571.0|2.0|1
42.0|1042.0|6.0|5
42.0|1042.0|6.0|4
40.0|571.0|2.0|1
57.0|1176.0|1.0|5
57.0|1176.0|1.0|4
57.0|1176.0|1.0|3
57.0|1176.0|1.0|4
57.0|1176.0|1.0|5
57.0|1176.0|1.0|1
57.0|1176.0|1.0|5
57.0|1176.0|1.0|2
51.0|3561.0|1.0|2
57.0|1176.0|1.0|5
57.0|1176.0|1.0|5
57.0|1176.0|1.0|1
57.0|1176.0|1.0|5
57.0|1176.0|1.0|4
57.0|1176.0|1.0|5
57.0|1176.0|1.0|5
57.0|1176.0|1.0|5
57.0|1176.0|1.0|5
57.0|1176.0|1.0|4
57.0|1176.0|1.0|4
57.0|1176.0|1.0|5
57.0|1176.0|1.0|1
57.0|1176.0|1.0|5
57.0|1176.0|1.0|5
57.0|1176.0|1.0|5
57.0|1176.0|1.0|5
29.0|418.0|1.0|3
29.0|418.0|1.0|4
29.0|418.0|1.0|4
56.0|77.0|2.0|3
56.0|77.0|2.0|4
56.0|77.0|2.0|3
56.0|77.0|2.0|3
56.0|77.0|2.0|5
56.0|77.0|2.0|5
56.0|77.0|2.0|5
56.0|77.0|2.0|1
56.0|77.0|2.0|5
56.0|77.0|2.0|3
56.0|77.0|2.0|4
33.0|69.0|4.0|4
33.0|374.0|1.0|5
33.0|374.0|1.0|5
33.0|374.0|1.0|1
33.0|374.0|1.0|4
33.0|374.0|1.0|5
33.0|374.0|1.0|5
33.0|374.0|1.0|1
33.0|374.0|1.0|5
33.0|374.0|1.0|5
33.0|374.0|1.0|5
33.0|374.0|1.0|1
33.0|374.0|1.0|1
33.0|374.0|1.0|5
33.0|374.0|1.0|4
33.0|374.0|1.0|5
33.0|374.0|1.0|4
33.0|374.0|1.0|4
33.0|374.0|1.0|4
33.0|374.0|1.0|5
33.0|374.0|1.0|4
33.0|374.0|1.0|5
33.0|374.0|1.0|1
33.0|374.0|1.0|5
33.0|374.0|1.0|4
33.0|374.0|1.0|5
58.0|801.0|1.0|5
60.0|2936.0|1.0|4
60.0|2936.0|1.0|5
60.0|2936.0|1.0|1
60.0|2936.0|1.0|1
60.0|2936.0|1.0|5
60.0|2936.0|1.0|5
60.0|2936.0|1.0|1
60.0|2936.0|1.0|3
60.0|2936.0|1.0|1
60.0|2936.0|1.0|5
60.0|2936.0|1.0|5
60.0|2936.0|1.0|5
60.0|2936.0|1.0|5
60.0|2936.0|1.0|5
60.0|2936.0|1.0|1
60.0|2936.0|1.0|4
20.0|2751.0|3.0|3
20.0|2751.0|3.0|1
20.0|2751.0|3.0|1
20.0|2751.0|3.0|5
20.0|2751.0|3.0|2
44.0|421.0|1.0|4
44.0|421.0|1.0|5
44.0|421.0|1.0|1
58.0|202.0|4.0|4
58.0|202.0|4.0|4
58.0|202.0|4.0|5
58.0|202.0|4.0|5
58.0|202.0|4.0|5
58.0|202.0|4.0|4
58.0|202.0|4.0|5
59.0|1972.0|2.0|5
59.0|1972.0|2.0|4
59.0|1972.0|2.0|3
54.0|2420.0|2.0|4
24.0|49.0|4.0|1
24.0|49.0|4.0|5
24.0|49.0|4.0|3
24.0|49.0|4.0|5
24.0|49.0|4.0|5
24.0|49.0|4.0|1
24.0|49.0|4.0|5
24.0|49.0|4.0|5
24.0|49.0|4.0|5
24.0|49.0|4.0|5
24.0|49.0|4.0|4
24.0|49.0|4.0|3
24.0|49.0|4.0|1
57.0|598.0|1.0|1
44.0|1313.0|4.0|1
44.0|1313.0|4.0|1
44.0|1313.0|4.0|5
44.0|1313.0|4.0|4
44.0|1313.0|4.0|4
44.0|1313.0|4.0|5
44.0|1313.0|4.0|5
44.0|1313.0|4.0|5
44.0|1313.0|4.0|5
44.0|1313.0|4.0|4
44.0|1313.0|4.0|5
44.0|1313.0|4.0|5
44.0|1313.0|4.0|5
44.0|1313.0|4.0|5
44.0|1313.0|4.0|2
44.0|1313.0|4.0|4
44.0|1313.0|4.0|1
54.0|1213.0|9.0|1
44.0|1313.0|4.0|5
29.0|678.0|2.0|4
29.0|678.0|2.0|4
39.0|410.0|1.0|3
39.0|410.0|1.0|1
39.0|410.0|1.0|5
39.0|410.0|1.0|5
39.0|410.0|1.0|4
39.0|410.0|1.0|4
39.0|410.0|1.0|5
39.0|410.0|1.0|5
39.0|410.0|1.0|3
39.0|410.0|1.0|4
39.0|410.0|1.0|5
58.0|733.0|1.0|4
58.0|733.0|1.0|4
58.0|733.0|1.0|5
58.0|733.0|1.0|5
32.0|469.0|1.0|5
25.0|650.0|1.0|5
25.0|650.0|1.0|1
25.0|650.0|1.0|5
53.0|830.0|1.0|4
53.0|830.0|1.0|4
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|4
53.0|830.0|1.0|4
53.0|830.0|1.0|5
53.0|830.0|1.0|4
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|1
53.0|830.0|1.0|4
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|4
53.0|830.0|1.0|5
53.0|830.0|1.0|3
53.0|830.0|1.0|4
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|5
53.0|830.0|1.0|4
53.0|830.0|1.0|5
42.0|1413.0|1.0|5
42.0|1413.0|1.0|5
60.0|719.0|6.0|5
60.0|719.0|6.0|4
60.0|719.0|6.0|1
60.0|719.0|6.0|3
49.0|465.0|1.0|4
50.0|482.0|1.0|5
52.0|756.0|1.0|5
41.0|138.0|2.0|5
41.0|138.0|2.0|5
52.0|2238.0|6.0|1
52.0|2238.0|6.0|5
52.0|2238.0|6.0|3
52.0|2238.0|6.0|5
52.0|2238.0|6.0|3
52.0|2238.0|6.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|1
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|4
45.0|911.0|1.0|4
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|5
45.0|911.0|1.0|5
51.0|1353.0|3.0|3
33.0|3664.0|1.0|3
33.0|3664.0|1.0|5
33.0|3664.0|1.0|3
33.0|3664.0|1.0|5
52.0|752.0|3.0|4
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|3
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|1
52.0|752.0|3.0|5
52.0|752.0|3.0|3
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
52.0|752.0|3.0|5
58.0|123.0|2.0|5
53.0|1727.0|2.0|5
53.0|1727.0|2.0|1
50.0|365.0|3.0|1
50.0|365.0|3.0|1
52.0|425.0|4.0|1
53.0|1727.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|3
24.0|718.0|2.0|2
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|3
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|3
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|3
24.0|718.0|2.0|2
24.0|718.0|2.0|1
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|1
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|3
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|3
24.0|718.0|2.0|1
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|1
24.0|718.0|2.0|4
24.0|718.0|2.0|4
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|2
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|4
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
24.0|718.0|2.0|5
56.0|2536.0|2.0|4
56.0|2536.0|2.0|4
56.0|2536.0|2.0|1
56.0|2536.0|2.0|5
56.0|2536.0|2.0|5
56.0|2536.0|2.0|5
56.0|2536.0|2.0|1
56.0|2536.0|2.0|5
56.0|2536.0|2.0|5
45.0|361.0|1.0|1
45.0|361.0|1.0|4
45.0|361.0|1.0|1
45.0|361.0|1.0|4
45.0|361.0|1.0|5
45.0|361.0|1.0|5
41.0|971.0|1.0|1
41.0|971.0|1.0|5
41.0|971.0|1.0|4
41.0|971.0|1.0|5
41.0|971.0|1.0|5
41.0|971.0|1.0|5
41.0|971.0|1.0|3
41.0|971.0|1.0|5
41.0|971.0|1.0|5
41.0|971.0|1.0|4
41.0|971.0|1.0|5
41.0|971.0|1.0|5
41.0|971.0|1.0|5
41.0|971.0|1.0|5
41.0|971.0|1.0|4
46.0|1138.0|1.0|5
46.0|1138.0|1.0|1
46.0|1138.0|1.0|5
46.0|1138.0|1.0|5
40.0|1686.0|1.0|4
40.0|1686.0|1.0|5
40.0|1686.0|1.0|5
40.0|1686.0|1.0|1
47.0|1346.0|2.0|5
47.0|1346.0|2.0|5
47.0|1346.0|2.0|3
47.0|1346.0|2.0|5
47.0|1346.0|2.0|5
47.0|1346.0|2.0|5
47.0|1346.0|2.0|5
47.0|1346.0|2.0|4
47.0|1346.0|2.0|5
47.0|1346.0|2.0|4
47.0|1346.0|2.0|4
56.0|244.0|2.0|3
56.0|244.0|2.0|4
56.0|244.0|2.0|1
56.0|244.0|2.0|5
56.0|244.0|2.0|5
56.0|244.0|2.0|5
56.0|244.0|2.0|5
55.0|1119.0|4.0|5
55.0|1119.0|4.0|5
55.0|1119.0|4.0|5
55.0|1119.0|4.0|5
55.0|1119.0|4.0|5
55.0|1119.0|4.0|5
31.0|948.0|2.0|5
31.0|948.0|2.0|1
31.0|948.0|2.0|5
31.0|948.0|2.0|5
57.0|1003.0|3.0|4
57.0|1003.0|3.0|3
